"imod","pr_seed","voucher","or","lowor","upor","mi_seed","log_or","log_lowor","log_upor","Intercept","Age","SEXF","RHISP","RBLK","ROTH","PT41","PT42","PT43","PT44","PT45","PT46","PT48","PT50","PT50_1","PT51","PT55","PT209","PT211","PT212","PT213","PT214","PT233","PT237"
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.29769,1.05683,4.99546,524230,0.83190,0.05528,1.60853,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.30727,1.03148,5.16102,524231,0.83607,0.03100,1.64114,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.39940,1.10998,5.18667,524232,0.87522,0.10434,1.64609,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",1.90536,0.88547,4.09993,524233,0.64467,-0.12163,1.41097,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.16668,0.91840,5.11157,524234,0.77319,-0.08512,1.63151,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.22410,1.00207,4.93640,524235,0.79935,0.00207,1.59664,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.19324,1.02659,4.68573,524236,0.78538,0.02624,1.54452,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.33965,0.99686,5.49119,524237,0.85000,-0.00315,1.70315,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.41769,1.11296,5.25196,524238,0.88281,0.10703,1.65860,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_EXP",2.10044,0.97994,4.50219,524239,0.74215,-0.02027,1.50456,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",3.36335,1.65087,6.85223,524230,1.21294,0.50130,1.92457,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",3.44827,1.67128,7.11465,524231,1.23787,0.51359,1.96216,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",3.45738,1.68830,7.08021,524232,1.24051,0.52372,1.95730,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",2.72450,1.32530,5.60094,524233,1.00228,0.28164,1.72293,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",3.28399,1.50461,7.16773,524234,1.18906,0.40853,1.96959,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",2.49845,1.15252,5.41618,524235,0.91567,0.14195,1.68939,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",2.37071,1.11452,5.04279,524236,0.86319,0.10842,1.61796,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",2.64803,1.17469,5.96932,524237,0.97382,0.16100,1.78663,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",2.63569,1.20703,5.75534,524238,0.96915,0.18816,1.75013,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_EXP",2.23957,1.04439,4.80247,524239,0.80628,0.04343,1.56913,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",3.02745,1.45815,6.28568,524230,1.10772,0.37717,1.83827,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",3.10154,1.47052,6.54159,524231,1.13190,0.38562,1.87818,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",3.12677,1.52894,6.39440,524232,1.14000,0.42458,1.85542,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",2.51879,1.21708,5.21271,524233,0.92378,0.19646,1.65110,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",2.98494,1.36823,6.51195,524234,1.09358,0.31352,1.87364,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",2.17798,0.99319,4.77613,524235,0.77840,-0.00684,1.56363,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",2.05841,0.95454,4.43884,524236,0.72193,-0.04652,1.49039,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",2.34872,1.02952,5.35829,524237,0.85387,0.02909,1.67865,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",2.30286,1.04552,5.07228,524238,0.83415,0.04452,1.62379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_EXP",1.98252,0.91825,4.28031,524239,0.68437,-0.08529,1.45403,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",3.30915,1.62450,6.74083,524230,1.19669,0.48520,1.90818,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",3.38778,1.63311,7.02772,524231,1.22017,0.49049,1.94986,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",3.41076,1.67654,6.93886,524232,1.22694,0.51673,1.93714,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",2.66621,1.30032,5.46687,524233,0.98066,0.26261,1.69871,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",3.25503,1.49622,7.08133,524234,1.18020,0.40294,1.95746,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",2.47964,1.13750,5.40535,524235,0.90811,0.12884,1.68739,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",2.29595,1.07750,4.89224,524236,0.83115,0.07464,1.58765,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",2.59281,1.14123,5.89074,524237,0.95274,0.13210,1.77338,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",2.55115,1.16710,5.57654,524238,0.93654,0.15452,1.71857,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_EXP",2.18988,1.01857,4.70816,524239,0.78385,0.01840,1.54930,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.38133,1.10773,5.11927,524230,0.86766,0.10231,1.63301,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.39173,1.08680,5.26349,524231,0.87202,0.08324,1.66079,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.49875,1.17457,5.31581,524232,0.91579,0.16090,1.67069,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",1.93928,0.91632,4.10425,524233,0.66232,-0.08739,1.41202,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.35213,1.01278,5.46268,524234,0.85532,0.01270,1.69794,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.32540,1.06078,5.09762,524235,0.84389,0.05901,1.62877,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.23367,1.04305,4.78333,524236,0.80364,0.04215,1.56514,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.45890,1.06825,5.65987,524237,0.89971,0.06602,1.73340,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_EXP",2.42832,1.12171,5.25689,524238,0.88720,0.11486,1.65954,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
